jam_criteria,jam_end_date,jam_name,jam_no_joined,jam_no_rating,jam_no_submissions,jam_start_date,jam_url
Overall||Humor||Cuteness||Controls||Fun,2017-07-25 05:00:00,Jr. Jam 1,2,1,2,2017-07-18 05:00:00,https://www.itch.io/jam/jr-jam-1
Overall||Staying on THEME||Keeping it simple||Making a 2D Game||Least lines of code,2016-07-26 03:59:59,End of Summer Game Jam,2,0,1,2016-07-13 04:00:00,https://www.itch.io/jam/esgj
,2017-04-22 19:00:00,Trashy Game Jam 2017,2,0,1,2017-04-22 14:00:00,https://www.itch.io/jam/trashy-game-jam-2017
Overall||Fun Factor||Potential,2019-03-30 04:00:00,Improvement Movement Game Jam 2,2,0,2,2019-03-15 04:00:00,https://www.itch.io/jam/imgj2
Overall||Word Game-iness||Originality||Fun,2016-03-01 04:59:59,Word Jam,2,0,2,2016-02-01 05:00:00,https://www.itch.io/jam/word-jam
,2015-05-24 12:00:00,JailJam 2015,3,0,3,2015-05-24 08:00:00,https://www.itch.io/jam/jailjam2015
Gameplay||Fun||Overall polish||Theme||Originality,2019-02-26 20:00:00,Nomads Jam,2,0,2,2019-02-23 07:00:00,https://www.itch.io/jam/nomads-jam
"Overall||""Sporty-ness""||Absurdity||Gameplay||Creativity||Graphics",2015-12-03 05:00:00,Unsport Jam,2,0,1,2015-12-01 05:00:00,https://www.itch.io/jam/unsport-jam
Overall||Graphics||Audio||Gameplay||Innovation||Fun||Theme,2018-12-05 02:15:00,Quickie Game Jam,2,1,2,2018-12-05 01:05:00,https://www.itch.io/jam/quickie-game-jam
Overall,2018-04-27 22:00:00,Unity Pixel platformer,3,0,1,2018-04-11 22:00:00,https://www.itch.io/jam/unitu547
Overall||Originality||Awesomeness||Fun,2014-09-09 21:59:59,LÖVE-Jam 2,3,2,3,2014-09-03 22:00:00,https://www.itch.io/jam/love-jam-2
Overall||Is this game Fun?||Does this game look good?||Is this game creative?||Is the gameplay good?,2014-06-30 03:30:00,Little People Game Jam,3,4,3,2014-06-28 02:00:00,https://www.itch.io/jam/little-people-game-jam
,2015-05-12 04:00:00,St. Thomas Triangle Jam,3,2,3,2015-05-09 16:00:00,https://www.itch.io/jam/ust-triangle-jam
"Overall||KFC / Chicken||playable on stream, no boobies or vags",2015-06-11 22:00:00,THE SEATHUS KFC CHICKEN JAM,3,4,3,2015-05-27 22:00:00,https://www.itch.io/jam/the-seathus-kfc-chicken-jam
Overall||Graphics||Music||Overall quality||Enjoyment||Gameplay,2018-02-04 23:00:00,Jam-bon,3,1,2,2018-02-02 23:00:00,https://www.itch.io/jam/jambon
Overall,2019-05-20 05:00:00,Meta Jam 2019,3,0,0,2019-04-29 17:06:18,https://www.itch.io/jam/meta-jam-2019
Delivering the Theme||Difficulty||Gameplay||Art Direction,2018-08-25 08:00:00,UnCooperative Jam,3,0,2,2018-07-25 08:00:00,https://www.itch.io/jam/uncooperative-jam
Enjoyment||Idea and Concept behind the game||Graphics,2018-04-27 00:30:30,Mazedom and Traps Game Jam,3,1,1,2018-04-20 00:30:30,https://www.itch.io/jam/mazedom-and-traps-game-jam
Gameplay||Arte||Som||Apresentação||Documentação,2019-06-30 03:00:00,Frontin Ludens 2016,3,0,5,2016-03-07 03:00:00,https://www.itch.io/jam/frontinludens2016
Gameplay||Mood||Art||Audio,2018-08-26 01:00:00,Four Hour Game Jam!,3,0,2,2018-08-25 14:00:00,https://www.itch.io/jam/four-hour-game-jam
Overall||Gameplay||Story-telling||Stability,2018-11-24 04:59:59,BAM! Batch Jam,3,1,2,2018-11-21 17:00:00,https://www.itch.io/jam/bam-batch-jam
,2019-01-27 15:00:00,Jam des Volcans,3,0,0,2019-01-25 17:00:00,https://www.itch.io/jam/jam-des-volcans
,2017-12-16 16:00:00,Game Jam UT Game Dev A17,3,0,1,2017-11-16 16:00:00,https://www.itch.io/jam/game-jam-ut-game-dev-a17
Length||Gameplay||Level Design||Originality,2018-07-30 16:00:00,1 Color game jam,3,0,1,2018-07-23 16:00:00,https://www.itch.io/jam/1-color
,2018-11-09 23:59:59,Solent Spooky Jam,3,0,3,2018-10-31 00:00:00,https://www.itch.io/jam/solent-spooky-jam
The Idea of the Game. ( Is it unique?)||Dose it follow the theme?||The effort||Write Down everything that you use.,2019-08-05 05:00:00,Jelly's Game Jam,3,0,1,2019-07-31 05:00:00,https://www.itch.io/jam/jelly-game-jam
Overall||Ambient||Story||Gameplay,2017-08-30 22:00:00,Raycast Summer Jam,3,0,1,2017-05-17 22:00:00,https://www.itch.io/jam/raycast-summer-jam
,2016-05-02 01:00:00,BL Jam,3,0,1,2015-12-21 18:00:00,https://www.itch.io/jam/bl-jam
how you enjoyed playing it||hacking themed||the look and feel||intrest||realism,2017-10-30 13:00:00,hacking jam,3,1,1,2017-10-22 13:00:00,https://www.itch.io/jam/hacking-jam
,2016-02-01 00:00:00,ZX Sequel Jam,3,0,2,2015-12-03 00:00:00,https://www.itch.io/jam/zx-sequel-jam
Overall||Creativity||Fun||Perception of topic,2017-10-28 22:00:00,Tycoon Game Jam,3,1,0,2017-10-10 22:45:00,https://www.itch.io/jam/tycoon-jam
,2019-06-04 17:00:00,HEJ #5,3,0,3,2019-05-06 22:00:00,https://www.itch.io/jam/hej-5
,2018-04-09 04:00:00,Colors (Side Bitsy Jam),3,0,1,2018-04-02 04:00:00,https://www.itch.io/jam/colors-side-bitsy-jam
Fun||Complexity/depth ratio||My opinion,2019-06-29 22:00:00,Fighting game jam (2?),3,0,1,2019-06-22 22:00:00,https://www.itch.io/jam/fighting-game-jam-2
Overall,2018-10-24 08:00:00,Homa Games Monthly Game Jam,3,0,1,2018-10-17 08:00:00,https://www.itch.io/jam/hg-monthly-jam
,2015-05-24 22:00:00,MUDJAM,3,0,2,2015-05-10 22:00:00,https://www.itch.io/jam/mudjam
Overall||Fun||Design||Graphics||Sound||Concept,2016-01-31 02:00:00,Platformer JAM '16,3,2,1,2016-01-20 18:26:40,https://www.itch.io/jam/platformer-jam-16
Overall,2016-01-31 05:00:00,Global Game Jam 2016,3,0,3,2016-01-12 05:00:00,https://www.itch.io/jam/ggj
,2015-07-01 00:00:00,Woods Jam,3,0,3,2015-06-13 16:00:00,https://www.itch.io/jam/woods
Overall,2018-11-03 20:00:00,UL Game Jam 2018,3,0,2,2018-11-03 09:00:00,https://www.itch.io/jam/ul-game-jam-2018
,2019-01-08 05:00:00,Windows Jam,3,0,1,2019-01-02 01:32:10,https://www.itch.io/jam/windows-jam
,2016-09-18 21:00:00,JamIsland @Schmiede 2016,3,0,1,2016-09-16 11:00:00,https://www.itch.io/jam/jamisland2016
Overall,2015-12-15 09:00:00,3D to 2D Jam 2015,3,0,1,2015-11-30 21:00:00,https://www.itch.io/jam/3d-to-2d-jam_2015
,2018-11-16 04:00:00,PlixerJam,3,1,1,2018-11-10 08:00:00,https://www.itch.io/jam/plixerjam
,2019-02-10 23:00:00,HEJ #1,3,0,3,2018-12-31 23:00:00,https://www.itch.io/jam/hej-01
If there's at least two bunnies||if it involves something LGBTQ related||The quality of the game,2019-01-01 04:59:59,The bunnies are comming,3,0,1,2018-11-29 18:33:00,https://www.itch.io/jam/the-bunnies-are-comming
idea||gameplay||your rate for this game,2018-10-30 23:00:00,arabic devjam,3,1,1,2018-10-23 23:00:00,https://www.itch.io/jam/arabic-jam
Graphics||Gameplay,2019-06-08 22:00:00,PaintJam 2,3,0,2,2019-06-08 08:00:00,https://www.itch.io/jam/paint-jam-2
,2018-10-28 04:00:00,W3 Game Jam (y18w43),3,0,1,2018-10-21 04:00:00,https://www.itch.io/jam/w3-game-jam-y18w43
,2019-01-25 01:00:00,Game Jam Monthly - January 2019,3,0,1,2018-12-24 16:20:51,https://www.itch.io/jam/game-jam-monthly-january-2019
,2018-07-31 01:00:00,Old software,3,0,1,2018-06-22 23:00:00,https://www.itch.io/jam/old-software
,2016-12-21 23:00:00,Impact Jam PK,3,0,4,2016-12-01 23:00:00,https://www.itch.io/jam/impactjampk
Overall,2015-07-05 03:59:59,Jam for Gay Marriage,3,0,2,2015-06-26 04:00:00,https://www.itch.io/jam/jam-for-gay-marriage
Overall||Fun to Play - The game appealed to you and you found yourself enjoying the gameplay||Polished - How bug & glitch free the game is||Gameplay - Is the gameplay unique and interested?,2016-11-01 01:00:00,StormJam,3,0,2,2016-10-29 01:00:00,https://www.itch.io/jam/stormjam
Follows theme||Fun||Visuals||Audio,2018-07-30 22:00:00,Casino,3,0,1,2018-06-30 22:00:00,https://www.itch.io/jam/casino
,2018-03-26 03:00:00,"Mermelada de juegos de mesa, rol y cartas",3,0,3,2018-03-23 21:00:00,https://www.itch.io/jam/mermelada-de-juegos-de-mesa-rol-y-cartas
,2019-09-23 23:00:00,BoGD2023 weekly jam #0,3,0,1,2019-09-16 23:00:00,https://www.itch.io/jam/bogd2023-0
Overall,2016-12-22 23:00:00,Cube OS Developer Jam,3,0,1,2016-12-16 23:00:00,https://www.itch.io/jam/cube-os-developer
Overall||Originalité||Gameplay||Qualité graphique||Respect du thème,2017-12-27 18:00:00,Blog CDJV Jam #1,3,5,2,2017-12-22 18:00:00,https://www.itch.io/jam/blog-cdjv-jam-1
,2019-06-30 21:59:59,Stun Jam 2015,3,0,2,2015-05-14 16:00:00,https://www.itch.io/jam/stun-jam-2015
,2019-05-05 09:00:00,Game Jam 4 Weekend #11,3,0,2,2019-05-03 12:00:00,https://www.itch.io/jam/gj4w11
Gameplay||Art||Originality,2019-08-23 04:00:00,Gdevelop Jam,3,0,1,2019-08-09 04:00:00,https://www.itch.io/jam/gdevelop-jam2
"Overall||Overall, how Alternative?||Graphics||Sound / Music||Gameplay||Immersion||Story||Emotion",2015-05-25 07:00:00,#ALTJAM,3,3,2,2015-05-15 07:00:00,https://www.itch.io/jam/altjam
,2018-12-02 07:59:59,Winter WonderJam,3,0,2,2018-12-01 18:00:00,https://www.itch.io/jam/winter-wonderjam
Czy jest na temat?||Grafika||Muzyka||Kreatywność,2019-08-21 12:00:00,Polish GameJam #2,3,2,1,2019-08-18 06:40:00,https://www.itch.io/jam/polish-gamejam-2
More than 3 sports||Enjoyable||Demo||Graphical Continuity,2018-05-02 19:25:30,The Office Games: The Video Game! (Jam),3,2,1,2018-04-21 20:34:59,https://www.itch.io/jam/office-olympics
Gameplay||Separate Identity from Source Game,2019-08-18 04:00:00,Uniquely Similar Jam,3,1,1,2019-08-11 04:00:00,https://www.itch.io/jam/uniquely-similar-jam
Art Style||Environment,2017-12-31 06:00:00,Low-Poly Christmas Jam,3,2,2,2017-12-24 06:00:00,https://www.itch.io/jam/lowpolyjam
Overall||Originality||Difficulty||Overall fun||Graphics,2016-06-07 22:58:28,PuzzlerJam,3,0,1,2016-05-31 22:58:43,https://www.itch.io/jam/puzzlerjam
Uses background maker||Creativity||Playability||Fun||Talent,2018-03-30 14:00:00,Background Maker Jam!,3,0,1,2018-03-06 19:00:00,https://www.itch.io/jam/background-maker-jam
,2018-08-21 23:00:00,Rustic Jam!,3,1,1,2018-08-01 23:00:00,https://www.itch.io/jam/rustic-jam
,2016-04-25 00:00:00,The Co-op Jam,3,0,1,2016-04-22 23:00:00,https://www.itch.io/jam/the-co-op-jam
,2019-05-26 23:00:00,24hrs Jam! - Geleia Edition,3,0,2,2019-05-25 22:00:00,https://www.itch.io/jam/24hrs-jam-geleia-edition
,2019-01-28 11:00:00,Super Short 2 Day Jam,3,0,2,2019-01-25 18:00:00,https://www.itch.io/jam/super-short-2-day-jam
,2019-05-08 17:00:00,HEJ #4,3,0,1,2019-03-31 22:00:00,https://www.itch.io/jam/hej-4
,2017-06-10 18:00:00,Isolation Game Jam 2017,3,0,2,2017-06-08 18:00:00,https://www.itch.io/jam/isolation-game-jam-2017
,2019-02-06 05:00:00,Retro Adventure Jam,3,0,2,2019-02-04 22:05:00,https://www.itch.io/jam/retro-adventure-jam
,2016-09-29 16:00:00,"Game A Week 6 ""Guardian""",3,0,2,2016-09-22 16:00:00,https://www.itch.io/jam/game-a-week-06
Gameplay||Arte||Som||Apresentação||Documentação,2019-06-30 03:00:00,Frontin Ludens 2017,3,0,6,2017-03-09 03:00:00,https://www.itch.io/jam/frontinludens2017
Overall,2017-04-22 17:55:00,Uni Game Jam 2017  EPIC,3,0,2,2017-04-21 18:00:00,https://www.itch.io/jam/uni-game-jam-2017-epic
Entertainment||Playability||Game Design,2018-08-09 19:00:00,GumballJam,3,0,1,2018-06-16 19:00:00,https://www.itch.io/jam/gumballjam
,2019-05-23 16:00:00,30 Seconds,3,1,1,2019-05-16 16:00:00,https://www.itch.io/jam/30secrealnerdgamerjam1
Overall,2016-02-06 23:00:00,Global Game Jam Strasbourg 2016,3,0,3,2016-01-28 23:00:00,https://www.itch.io/jam/global-game-jam-strasbourg-2016
,2019-05-12 16:00:00,48LezGameJam#1,3,0,2,2019-05-10 16:00:00,https://www.itch.io/jam/48lezgamejam1
Gameplay||Theme,2018-09-15 07:00:00,StickFightGameJam,3,0,1,2018-09-01 07:00:00,https://www.itch.io/jam/stickfightgamejam
,2017-04-16 05:00:00,PuzzleScript Jam,3,0,2,2017-04-09 20:00:00,https://www.itch.io/jam/puzzlescript-jam
Overall||Relevance to the theme||Creativity||Execution||Gameplay||Prevalence of bugs,2016-05-23 01:00:00,SlamJam 1,3,1,1,2016-05-21 00:00:00,https://www.itch.io/jam/slamjam1
Overall,2018-09-15 21:00:00,Fragfest Fall Jam 2018,3,0,1,2018-09-14 21:00:00,https://www.itch.io/jam/fragfest-fall-jam-2018
,2018-02-28 00:00:00,Game Jam Monthly - February 2018,3,0,2,2018-01-30 17:00:00,https://www.itch.io/jam/game-jam-monthly-3
Overall||originality (do not steal)||authenticity||radness||knuckles,2016-01-01 23:59:59,SONIC OC JAM,3,5,2,2015-11-02 00:00:00,https://www.itch.io/jam/sonic-original-character-jam
Overall||Creativity||aesthetics,2017-05-31 11:00:00,me and ted jammy,3,0,1,2017-05-30 11:00:00,https://www.itch.io/jam/me-and-ted-jammy
,2015-07-26 19:00:00,1st Local Multiplayer Game Jam Istanbul,3,0,3,2015-07-25 07:00:00,https://www.itch.io/jam/1st-local-multiplayer-game-jam-istanbul
,2018-06-13 07:00:00,Mystery Jam,3,1,3,2018-06-10 03:00:00,https://www.itch.io/jam/maze
,2015-09-01 22:00:00,2015 Queer Youth Game Jam,3,0,3,2015-06-25 13:00:00,https://www.itch.io/jam/2015-maven
,2019-04-15 05:59:00,Weekend Prototype Challenge 04,3,0,0,2019-04-13 02:00:00,https://www.itch.io/jam/weekend-prototype-challenge-04
,2015-03-11 07:00:00,CPP Quarterly Game Jam Winter 2015,3,0,3,2015-02-24 15:39:38,https://www.itch.io/jam/cppwinter2015
,2018-05-13 14:59:59,일주일에 게임 하나 만들기(Game A Week) 1805[01],3,0,1,2018-05-06 15:00:00,https://www.itch.io/jam/game-a-week-180501
,2018-06-11 16:00:00,Privacy Policy Jam,4,0,1,2018-06-10 16:00:00,https://www.itch.io/jam/privacy-policy-jam
,2015-08-21 18:30:00,Sticky Note Jam,4,0,2,2015-08-15 05:30:00,https://www.itch.io/jam/sticky-note-jam
,2018-03-09 07:59:59,Elytra FOSSJam,4,0,2,2018-02-22 08:00:00,https://www.itch.io/jam/elytra-fossjam
Rule Following||Fun||How Interesting?||Retro Feel||Gameplay Feel,2019-03-02 23:59:59,Really Retro Jam no.4,3,0,1,2019-02-23 00:00:00,https://www.itch.io/jam/really-retro-jam-no4
,2016-05-18 21:59:59,Stun Jam 2016,4,0,3,2016-05-13 22:00:00,https://www.itch.io/jam/stun-jam-2016
Gameplay||Graphics||Originality||Difficulty,2017-09-08 22:00:00,P-u-z-z-l-e Game Jam,3,0,1,2017-09-03 22:00:00,https://www.itch.io/jam/puzzlajamgame
Overall||Overall||Gameplay||Graphics||Sound||Music,2017-09-30 22:00:00,Tunneler Remake Jam,3,0,1,2017-09-16 22:00:00,https://www.itch.io/jam/tunneler-remake-jam
,2018-09-10 22:59:59,EasyToon Jam,4,0,1,2018-09-06 23:00:00,https://www.itch.io/jam/easytoon-jam
,2015-07-22 17:00:00,Boo Jam 2015,4,0,3,2015-07-07 22:06:18,https://www.itch.io/jam/boooooo-jam
,2019-01-28 08:00:00,The Home Jam,4,0,1,2019-01-26 06:00:00,https://www.itch.io/jam/the-home-jam
,2019-09-02 02:59:59,JotaDê Jam Semanal #4,4,0,3,2019-08-26 03:00:00,https://www.itch.io/jam/jdjam4
,2017-10-15 20:00:00,🔥 Pica Game Jam (internal),4,0,4,2017-10-13 20:00:00,https://www.itch.io/jam/pica-game-jam-internal
,2017-02-26 16:59:00,Game Jam Impact w/ Y nov Game Jam - Equal opportunities / égalité des chances,4,0,0,2017-02-24 18:00:00,https://www.itch.io/jam/gamejamimpactynov
Overall,2017-10-06 01:50:00,Senac - Oficina de Games - GeekWeek 2017,4,0,1,2017-10-05 22:00:00,https://www.itch.io/jam/senac-geekweek-2017
,2019-04-09 14:00:00,Neon Game Jam,4,0,1,2019-04-05 13:00:00,https://www.itch.io/jam/cyberpunk-game-jam
,2018-02-22 05:00:00,Finish Your Sh*t,4,0,3,2018-02-01 05:00:00,https://www.itch.io/jam/finish-your-sht
Overall,2016-10-10 05:59:59,Pogo Jam,4,0,1,2016-10-06 06:00:00,https://www.itch.io/jam/pogo-jam
Overall||Conformance with theme||Creativity||Gameplay||Overall impression,2017-04-17 08:00:00,Adventure Creator Jam (unofficial),4,6,2,2017-04-14 08:00:00,https://www.itch.io/jam/adventure-creator-jam-unofficial
The best||GDM lov,2019-08-01 22:00:00,AREA 51 GameDevMotivation jam #2,4,3,2,2019-07-26 16:00:00,https://www.itch.io/jam/area-51-gamedevmotivation-jam-2
,2015-10-15 07:00:00,Hispanic Heritage Month Game Jam (#HHMJam),4,0,2,2015-09-15 07:00:00,https://www.itch.io/jam/hhmjam15
Overall||Jugabilidad||Audio||Arte||Penetración en redes sociales||Uso de diversificadores,2015-07-25 21:00:00,Game Jam de Comunidades CPMX6 Reto 48,4,0,4,2015-07-23 20:00:00,https://www.itch.io/jam/jamcomunidadescpmx6_reto_48
,2019-04-14 03:00:00,EP Jam #02,4,0,2,2019-04-07 03:00:00,https://www.itch.io/jam/ep-02
,2018-07-01 04:59:00,JAMROCK JAM #2,4,0,1,2018-05-13 21:00:00,https://www.itch.io/jam/jamrock-jam-2
Overall,2015-05-31 17:00:00,Gamejam on mathematics,4,0,3,2015-05-29 17:00:00,https://www.itch.io/jam/gamejam-on-mathematics
,2019-02-10 09:00:00,Danmaku Game Jam,4,0,4,2019-02-08 14:00:00,https://www.itch.io/jam/danmakugamejam
Overall,2018-09-07 23:00:00,Potato Jam,4,0,1,2018-08-31 23:00:00,https://www.itch.io/jam/potatojam2018
Overall,2014-01-02 06:37:27,Salt World Winter 2013 Jam,4,0,4,2013-12-21 06:37:27,https://www.itch.io/jam/saltw-winter-2013-jam
Overall||Use of Theme||Aesthetics||Gameplay||Polish||Audio||All-Round score,2017-06-11 11:40:00,1Up Jam 2017,4,7,3,2017-06-11 10:30:00,https://www.itch.io/jam/1up-jam-2017
Theme||Enjoyability||Mood||Audio,2019-06-18 04:00:00,HawkSandwich's Surreal Jam,4,0,1,2019-06-11 04:00:00,https://www.itch.io/jam/hawksandwich-surreal-jam
,2016-09-22 16:00:00,"Game A Week 5 ""Secret World""",4,0,0,2016-09-15 16:00:00,https://www.itch.io/jam/game-a-week-5
,2018-04-09 21:59:59,"The ""Goat on the Go"" Green-Screen Gameboy Jam",4,0,1,2018-04-06 13:00:00,https://www.itch.io/jam/green-screen-gameboy-jam
,2019-03-19 20:00:00,Games that really butter my egg roll,4,0,1,2019-02-19 21:00:00,https://www.itch.io/jam/games-that-butter-my-egg-roll
Music sync||Tutorial||Gameplay||Creativity||Music||Art||Level editor (IF INCLUDED),2018-08-25 14:30:00,Rhythm Game Jam,4,0,2,2018-08-23 14:30:00,https://www.itch.io/jam/rhythm-game-jam
,2017-12-17 23:00:00,🎄🎄🎄 Christmas Tree Jam 🎄🎄🎄,4,0,0,2017-12-01 00:00:00,https://www.itch.io/jam/christmastree
Glitches||Gameplay,2018-06-05 20:30:00,The Glitch,4,1,1,2018-05-30 20:30:00,https://www.itch.io/jam/the-glitch
Overall||Overall Score||Design/Game Feel||Fun||Art/Audio||Creativity,2018-11-24 07:00:00,Mallard Jam,4,0,1,2018-11-09 07:00:00,https://www.itch.io/jam/mallard-jam
,2016-03-18 03:59:00,Frenemy,4,0,4,2016-03-03 05:00:00,https://www.itch.io/jam/frenemy
Overall,2017-04-30 04:00:00,Terminal Special Effects,4,0,1,2017-04-12 04:00:00,https://www.itch.io/jam/terminal-special-effects
,2019-02-11 04:59:59,Even Weekend Game Jam 5,4,0,1,2019-02-08 05:00:00,https://www.itch.io/jam/even-weekend-game-jam-5
,2015-11-30 22:59:59,Paris Still Jamming,4,0,2,2015-11-15 23:00:00,https://www.itch.io/jam/paris-still-jamming
Gameplay||How well they used the theme||Art,2018-10-24 10:00:00,The dorito game jam,4,0,2,2018-10-19 13:15:01,https://www.itch.io/jam/thedoritojam
,2018-04-22 22:30:00,Women Game Jam BR,4,0,3,2018-04-20 22:30:00,https://www.itch.io/jam/women-game-jam-br
,2019-04-02 17:00:00,HEJ #3,4,0,3,2019-02-28 23:00:00,https://www.itch.io/jam/hej-3
"Community's Choice||Creativity/Execution||Gameplay||Oh, Effort?",2019-09-02 05:00:00,Jam For The Breakfast Of Tomorrow,4,0,1,2019-08-14 05:00:00,https://www.itch.io/jam/jam-for-the-breakfast-of-tomorrow
,2016-10-27 16:00:00,"Game A Week 9 ""Decay""",4,0,2,2016-10-13 16:00:00,https://www.itch.io/jam/game-a-week-09
,2016-01-22 02:00:00,Dev Night Tiny Jam,4,0,4,2016-01-21 05:00:00,https://www.itch.io/jam/dev-night-tiny-jam
,2018-11-07 21:00:00,AIE's Fall Prog Jam - 2018,4,0,3,2018-11-05 17:00:00,https://www.itch.io/jam/aiefall2018
Does it adhere to the theme?||Story||Art||Fun-factor||Overall Epic-ness,2019-08-02 06:59:59,Proud to be - Game Jam 2019,4,0,1,2019-07-08 13:00:00,https://www.itch.io/jam/proud-to-be-game-jam-2019
Overall,2018-03-04 23:00:00,MadridGameJam,4,0,4,2018-03-01 23:00:00,https://www.itch.io/jam/madridgamejam
Overall||marte (graficos)||defeitos sonoros (som em geral)||gemaplya (gameplay)||Criar atividade (criatividade)||ZUERA,2019-09-09 19:00:00,GameJam HueHueBr #2,4,5,1,2019-09-06 19:00:00,https://www.itch.io/jam/gamejamhuehuebr2
Overall||Best Art||Best Ai||Best Gameplay,2018-10-31 23:48:00,Spooktober 2K18,4,0,3,2018-10-17 23:00:00,https://www.itch.io/jam/spooktober
,2017-11-19 13:00:00,BayJam 2017,4,0,2,2017-11-17 10:00:00,https://www.itch.io/jam/bayjam-2017
Overall||Overall||Graphics||Sound||Theme,2019-02-22 08:00:00,Rain Jam # 1,4,0,1,2019-02-08 08:00:00,https://www.itch.io/jam/rain-jam-1
Overall||Fitting the category sandbox.||Originality||Content,2017-05-08 06:59:59,Weekend Development Madness!,4,3,0,2017-05-05 22:30:00,https://www.itch.io/jam/weekend-development-madness
Overall||Complexity||Graphics||Gameplay||Unique,2018-12-24 23:00:00,The unknown jam,4,0,2,2018-12-21 23:00:00,https://www.itch.io/jam/the-unknown-jam
Overall||Idea||How it looks||How it feels,2018-01-07 20:59:59,Not a Game Jam,4,3,1,2017-12-31 21:00:00,https://www.itch.io/jam/not-a-game-jam
Overall,2015-01-16 23:00:00,4 Hour Jam #0,4,0,4,2015-01-15 18:00:00,https://www.itch.io/jam/4-hour-jam-0
,2019-03-11 05:00:00,March of the Devs: 24-Hour Game Jam,4,0,3,2019-03-09 18:00:00,https://www.itch.io/jam/march-of-the-devs
Fun Factor||Art Style||Atmosphere||Playability,2018-05-19 17:00:00,Collectathon Madness Game Jam,4,1,1,2018-05-05 05:00:00,https://www.itch.io/jam/collectathon-madness
Overall,2016-02-29 06:11:11,Life Jam,4,0,1,2016-02-01 05:00:00,https://www.itch.io/jam/life-jam
Overall||Eccentric||Creativity||Entertaining||Visual||Audio,2019-03-18 03:59:59,Odd Weekend Game Jam 22,4,1,0,2019-03-15 04:00:00,https://www.itch.io/jam/odd-weekend-game-jam-22
